inchikey	smiles	chembl_id	name
LDGIHZJOIQSHPB-UHFFFAOYSA-N	C1C2CC3CC1CC(C2)(C3)C4=C(C=CC(=C4)C5=CC6=C(C=C5)C=C(C=C6)C(=O)O)O	CHEMBL1180	AHPN
HWVNEWGKWRGSRK-UHFFFAOYSA-N	CC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC(=C(C=C3)C(F)(F)F)F)C)OCC(=O)O	CHEMBL38508	GW0742
XSITZVFUXCLFMK-YCBFMBTMSA-N	CN(CCOC1=CC=C(C=C1)C[C@@H](C(=O)O)NC2=CC=CC=C2C(=O)C3=CC=CC=C3)C4=CC=CC=N4	CHEMBL1883167	GW1929 hydrate
NSMJEHGOMXSLCW-UHFFFAOYSA-N	COC(=O)C(CC1=CC=C(C=C1)OCCN2C3=C(C=C(C=C3)C(=O)C4=CC=CC=C4)SC2=O)C(=O)OC	CHEMBL4303501	S26948
NMPUWJFHNOUNQU-UHFFFAOYSA-N	C1=CC=C(C=C1)C(CN(CCCOC2=CC=CC(=C2)CC(=O)O)CC3=C(C(=CC=C3)C(F)(F)F)Cl)C4=CC=CC=C4.Cl	CHEMBL4060455	GW3965
INASOKQDNHHMRE-UHFFFAOYSA-N	CC(C)OC(=O)C1=CN(CC(C2=C1NC3=CC=CC=C32)(C)C)C(=O)C4=CC(=C(C=C4)F)F	CHEMBL454138	XL335
JQXXHWHPUNPDRT-WLSIYKJHSA-N	C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)/C	CHEMBL374478	Rifampicin
PCZOHLXUXFIOCF-BXMDZJJMSA-N	CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C	CHEMBL503	Lovastatin
YQLJDECYQDRSBI-UHFFFAOYSA-N	CCOP(=O)(C(=CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)P(=O)(OCC)OCC)OCC	CHEMBL458767	SR12813
ZZUKALQMHNSWTK-UHFFFAOYSA-N	CC1(CCC(C2=C1C=CC(=C2)C3(OCCO3)C4=CC=C(C=C4)C(=O)O)(C)C)C	CHEMBL112715	SR 11237
IOTXSIGGFRQYKW-UHFFFAOYSA-N	CCCC1=C(N(N=C1C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O	CHEMBL441282	Propylpyrazoletriol
OISHBINQIFNIPV-JOCHJYFZSA-N	CC(C)C1=CC=C(C=C1)CC(=O)N2CCC[C@H](C2)C3=CC(=CC=C3)OC(C)(C)C(=O)O	CHEMBL4303229	CP 775146
LVLLALCJVJNGQQ-SEODYNFXSA-N	CCC(CC)(/C=C/C=C/[C@@H](C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C)O	CHEMBL1908376	Seocalcitol
HKXBNHCUPKIYDM-CGMHZMFXSA-N	C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C	CHEMBL1200810	Doxercalciferol
UCJGJABZCDBEDK-UHFFFAOYSA-N	CC1=C(N(C2=C1C=C(C=C2)O)CC3=CC=C(C=C3)OCCN4CCCCCC4)C5=CC=C(C=C5)O	CHEMBL46740	Bazedoxifene
QNAZTOHXCZPOSA-UHFFFAOYSA-N	CC1=CC(=CC(=C1CC2=CC(=C(C=C2)O)C(C)C)C)OCC(=O)O	CHEMBL107400	Sobetirome
AUIFRJWXYUNPPV-JOCHJYFZSA-N	CCS(C1=NC=C2NC(C[C@@](O)(CC(C3=CC=C(C=C3C(N)=O)F)(C)C)C(F)(F)F)=CC2=C1)(=O)=O	CHEMBL4531220	BI-3047
SYYSMZCCSNLTHZ-LLVKDONJSA-N	CCNC(=O)c1cc2c(ccnc2n1C)N3CCOC[C@H]3C		BAY-604
OWHLFAMVTWAXBL-UHFFFAOYSA-N	CC1=CN=C2N1C3=C(C=CC(C)=C3)N=C2NCCN.FC(F)(C(O)=O)F.FC(F)(C(O)=O)F	CHEMBL4799297	BMS-345541 (ditrifluoroacetate)
USNRYVNRPYXCSP-JUGPPOIOSA-N	CN(C/C=C/C(=O)NC1=C(C=C2N=CN=C(C2=C1)NC3=CC(=C(C=C3)F)Cl)O[C@@H]4COCC4)C.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O	CHEMBL2105712	Afatinib (dimaleate)
MYQAUKPBNJWPIE-UHFFFAOYSA-N	NC1=NC(N)=C(CC2=CC(OC)=C(OCC3=CC=C(OC)C=C3)C=C2)C=N1	CHEMBL261849	GW 2580
GFMMXOIFOQCCGU-UHFFFAOYSA-N	C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl	CHEMBL105442	CI-1040
ZHJGWYRLJUCMRT-QGZVFWFLSA-N	CN1CCN(CC1)CC2=CC3=C(C=C2)N=CN3C4=CC(O[C@H](C)C5=C(C(F)(F)F)C=CC=C5)=C(S4)C(N)=O	CHEMBL1908394	GSK461364
WELBJLUKWAJOQV-UHFFFAOYSA-N	OC1CCN(C2=CC(OCC)=C(NC3=NC=C(N(C)C(CCN4C5CCCC5)=O)C4=N3)C=C2)CC1	CHEMBL3974629	Mps1-IN-2
NMJMRSQTDLRCRQ-UHFFFAOYSA-N	COC1=C(NC2=CC(NC3=CC=CC=C3S(C(C)C)(=O)=O)=C(C=CN4)C4=N2)C=CC(N5CCC(O)CC5)=C1	CHEMBL1235786	Mps1-IN-1
MUOKSQABCJCOPU-UHFFFAOYSA-N	OC(C1=CC2=NC(NC3=CC(Cl)=CC=C3)=C(C=CN=C4)C4=C2C=C1)=O	CHEMBL1230165	CX-4945
PKCDDUHJAFVJJB-VLZXCDOPSA-N	NC1=NC=CN2C1=C(C3=CC(N=C(C4=CC=CC=C4)C=C5)=C5C=C3)N=C2[C@H]6C[C@@](C)(O)C6	CHEMBL1091644	Linsitinib
PDMUGYOXRHVNMO-UHFFFAOYSA-N	OCCN(N=C1)C=C1C2=CN=C3C(N(CC4=CC=C5C(C=CC=N5)=C4)N=N3)=N2	CHEMBL2001019	PF-04217903
XNFHHOXCDUAYSR-SFHVURJKSA-N	C1(NC[C@H]2OCCC2)=C(C(C3=CC=CC=C3)=C(C4=CC=CC=C4)O5)C5=NC=N1	CHEMBL247070	AIM 100
IRTDIKMSKMREGO-OAHLLOKOSA-N	CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)O)N4CCOCC4	CHEMBL2165191	AZD 6482
WCIGMFCFPXZRMQ-UHFFFAOYSA-N	O=C(C1=C(OCC2=CC=CC=C2)C=CC(C3=CC(F)=NC=C3)=C1)NC4=CC=CN=C4	CHEMBL2204495	GSK2578215A
IKKLFEDUYFZNBO-UHFFFAOYSA-N	O=C(C1=CC=C(C(C)(C)C)C=C1)NC2=CN3C=C(N4C=CN=C4)C=CC3=N2.Cl.Cl	CHEMBL4778541	ASK1 Inhibitor 10
VNBRGSXVFBYQNN-UHFFFAOYSA-N	CCOC1=C(C(=O)N(C=C1)C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C(C(=NC=C4)N)Cl)F	CHEMBL460702	BMS 777607
RIJLVEAXPNLDTC-UHFFFAOYSA-N	C1CC1C(=O)NC2=NN3C(=N2)C=CC=C3C4=CC=C(C=C4)CN5CCS(=O)(=O)CC5	CHEMBL3301607	Filgotinib
SDGJBAUIGHSMRI-UHFFFAOYSA-N	CN1CCN(C2=CC=C(NC3=NC=C(Cl)C(OC4=CC=CC(NC(CC)=O)=C4)=N3)C(OC)=C2)CC1	CHEMBL4303523	WZ4003
PUXPEQJKNAWNQA-AAEUAGOBSA-N	CNC1=C(C(F)(F)F)C=NC(NC2=C(Cl)N([C@H]3CCN(C4COC4)C[C@@H]3F)N=C2)=N1	CHEMBL3122117	GNE-9605
AWNXKZVIZARMME-UHFFFAOYSA-N	OC(C)(C)CNC1=NC(CC2CC2)=C(C3=CC=NC(NC4=CC=NC(Cl)=C4)=N3)C=N1	CHEMBL3913746	Vps34-IN-1
ZCDBTQNFAPKACC-UHFFFAOYSA-N	CC(C)S(C1=CC(C(NC2=CC=C(SC=N3)C3=C2)=CC=N4)=C4C=C1)(=O)=O	CHEMBL4779280	GSK872
WNEILUNVMHVMPH-UHFFFAOYSA-N	CC1=C(C=CC(=C1)C2=CN=C3N2N=C(C=C3NCCC(F)(F)F)OC4=C(C(=C(C=C4)OC)F)F)C(=O)NC5CC5	CHEMBL4456085	BAY 12-17389
YBYYWUUUGCNAHQ-LLVKDONJSA-N	FC(F)(F)C(C=N1)=C(NC[C@@H]2OCCNC2)C=C1NC3=CN=C(C#N)C=N3	CHEMBL4169078	CCT245737
JBGYKRAZYDNCNV-UHFFFAOYSA-N	C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C(=N3)C=CC(=N4)C(=O)N)C5=CC=CC=C5)N	CHEMBL4751394	BAY1125976
WDENQIQQYWYTPO-IBGZPJMESA-N	O=C(NC1=CC=CC=N1)C(C=C2)=CC=C2C3=C(C(N)=NC=C4)N4C([C@@H]5CCCN5C(C#CC)=O)=N3	CHEMBL3707348	Acalabrutinib
JKDGKIBAOAFRPJ-ZBINZKHDSA-N	COC(C(C(N)=O)=C1)=CC2=C1C=CN=C2OC[C@H]3NC([C@@H](F)[C@H]3CC)=O	CHEMBL4081711	PF-06650833
OEBIHOVSAMBXIB-SJKOYZFVSA-N	O=C(N[C@H](C)CCC1=NC=C(F)C=C1[C@]2([H])N3CCC2)C4=C5N(N=C4)C=CC3=N5	CHEMBL4297627	LOXO-195
CWJLAVRXVFHDSJ-UHFFFAOYSA-N	CC1=NC2=C(O1)C=C(C=C2)C3=CNC4=C3C(=NC(=N4)NC5=C(C=C(C=C5)C(=O)NC)OC)OC6CCCC6	CHEMBL4062218	CC-671
HXBRBOYWXDLHDC-UHFFFAOYSA-N	C=CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(Cc4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)c2c1	CHEMBL4795065	Borussertib
RNOAOAWBMHREKO-QFIPXVFZSA-N	O=C(C=C)N1CCC([C@]2([H])CCNC3=C(C(N)=O)C(C4=CC=C(OC5=CC=CC=C5)C=C4)=NN32)CC1	CHEMBL3936761	Zanubrutinib
ZHXNIYGJAOPMSO-UHFFFAOYSA-N	COC1=CC(C)=C(SC3=CN=C(NC(C4=CC=C(CNC(C)C(C)(C)C)C=C4)=O)S3)C=C1C(N2CCN(C(C)=O)CC2)=O	CHEMBL209148	BMS 509744
IWCQHVUQEFDRIW-UHFFFAOYSA-N	C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8	CHEMBL4780754	AKT inhibitor VIII
HGVNLRPZOWWDKD-UHFFFAOYSA-N	FC(F)C1=NC(C=CC=C2)=C2N1C3=NC(N4CCOCC4)=NC(N5CCOCC5)=N3	CHEMBL586702	ZSTK474
TUVCWJQQGGETHL-UHFFFAOYSA-N	Oc1cccc(c1)c1nc(N2CCOCC2)c2oc3ncccc3c2n1	CHEMBL573339	PI-103
NDEXUOWTGYUVGA-LJQANCHMSA-N	O=C([C@H](N)C1CCCCC1)NC2=CC3=C4C(NC(C5=CN(C)N=C5)=C4C=NNC3=O)=C2	CHEMBL3990456	PF-477736
SUDAHWBOROXANE-SECBINFHSA-N	FC1=C(F)C(NC2=CC=C(I)C=C2F)=C(C(NOC[C@H](O)CO)=O)C=C1	CHEMBL507361	PD0325901
SXNJFOWDRLKDSF-STROYTFGSA-N	CC[C@@H]1C(N(C)C2=CN=C(NC3=C(OC)C=C(C(N[C@@H]4CC[C@@H](N5CCN(CC6CC6)CC5)CC4)=O)C=C3)N=C2N1C(C)C)=O	CHEMBL1233528	Volasertib
QTBWCSQGBMPECM-UHFFFAOYSA-N	CN(C)CC1=CC=CC(C2=CC3=C(C4=CN(CC)N=C4C5=CC=C(NC(N(C)C)=O)C=C5)C=CN=C3N2)=C1	CHEMBL1090479	GSK1070916
QHLVBNKYJGBCQJ-UHFFFAOYSA-N	CN1CCN(C2=CC=C(OC(F)(F)F)C(NC3=NC=C(CCC4=C5N(CCO)N=C4C(N)=O)C5=N3)=C2)CC1	CHEMBL1738758	NMS-1286937
ZHMXXVNQAFCXKK-QGZVFWFLSA-N	C[C@@H]1CCNC(=O)C2=CC3=C(N12)C=C(C=C3)C(=O)NC4=NC5=CC=CC=C5N4CCCN(C)C	CHEMBL1933288	BIX 02565
BSMCAPRUBJMWDF-KRWDZBQOSA-N	FC1=C(NC2=CC=C(I)C=C2F)C(C(N3CC([C@@H]4CCCCN4)(O)C3)=O)=CC=C1F	CHEMBL2146883	Cobimetinib
BEUQXVWXFDOSAQ-UHFFFAOYSA-N	CC1=NN(C(C)C)C(C2=CN(CCO3)C(C4=C3C=C(C5=CN(C(C)(C)C(N)=O)N=C5)C=C4)=N2)=N1	CHEMBL2387080	Taselisib
RHXHGRAEPCAFML-UHFFFAOYSA-N	O=C(N(C)C)C(N1C2CCCC2)=CC(C1=N3)=CN=C3NC(C=C4)=NC=C4N5CCNCC5	CHEMBL3545110	Ribociclib
XVBGRTMNFNMINE-UHFFFAOYSA-N	CN1CCN(C2CCN(C(C3=CC(OCC)=C(NC4=NC=C(N(C)C(C(C=CC=C5)=C5N6C7CCCC7)=O)C6=N4)C=C3)=O)CC2)CC1	CHEMBL2381340	XMD17-109
STUWGJZDJHPWGZ-LBPRGKRZSA-N	CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F	CHEMBL2396661	Alpelisib
IIXWYSCJSQVBQM-LLVKDONJSA-N	FC1=CC=C(C(N(C)CC2=NN(C)C(C#N)=C32)=O)C([C@@H](C)OC4=C(N)N=CC3=C4)=C1	CHEMBL3286830	Lorlatinib
CGBJSGAELGCMKE-UHFFFAOYSA-N	COC1=C(NS(C2=CC=C(F)C=C2F)(=O)=O)C=C(C3=CC(C(C4=CC=NN=C4)=CC=N5)=C5C=C3)C=N1	CHEMBL1236962	Omipalisib
IUVCFHHAEHNCFT-INIZCTEOSA-N	C[C@@H](C1=C(C2=CC(F)=CC=C2)C(C3=CC(F)=CC=C3O1)=O)N4N=C(C5=CC=C(OC(C)C)C(F)=C5)C6=C(N)N=CN=C46	CHEMBL3948730	Umbralisib
NSMOZFXKTHCPTQ-UHFFFAOYSA-N	CC1=CN=C(NC=C2CC3=C(F)N=C(NCC4=C(OC)N=CC(F)=C4)C=C3)C2=C1	CHEMBL3639728	PLX5622
JSKUWFIZUALZLX-UHFFFAOYSA-N	COC1=C(OC)C=C(N=CN2C3=CC(OCC4=CC=CC=C4C(F)(F)F)=C(C(N)=O)S3)C2=C1	CHEMBL514499	GW843682X
DXCUKNQANPLTEJ-UHFFFAOYSA-N	O=C(NC(C)(C)C)NC2=NC1=NC(NCCCCN(CC)CC)=NC=C1C=C2C3=CC(OC)=CC(OC)=C3	CHEMBL189584	PD173074
XACXTPQNHGFQOD-VIFPVBQESA-N	C[C@@H](C1=CC=CC=N1)NC(NC2=NC(CO)=C3C=NNC3=C2)=O	CHEMBL4557026	ERKi-NC
FNGNFKLDKUCGLD-UHFFFAOYSA-N	CN(C1=NC=NC(C2=CC=C3N=C(NC3=C2)NC4=CC(CN5CCN(C(CC(F)(F)F)=O)CC5)=CC=N4)=C1Cl)C	CHEMBL4538591	BAY-440
BJRRXLJCIAUKMM-UHFFFAOYSA-N	CN(S(C)(=O)=O)C1=CC=NC(CNC2=C(C(F)(F)F)C=NC(NC3=CC(CC(N4)=O)=C4C=C3)=N2)=N1	CHEMBL4518706	PF-00911705
MOONEVNPHKFNGV-UHFFFAOYSA-N	O=C(C1=CC=CC(S(F)(F)(F)(F)F)=C1)NC2=CC(C)=CC(N3C=CN(C3=C4)N=C4C5=CN=CC=C5)=C2	CHEMBL4526351	BAY-309
OYKPWSZSBLRRPL-HOYKHHGWSA-N	OC([C@H](C(C)(C)C1)CC[C@]1(O)C2=NC=C(S2)C3=CC(NC4=NC=CC(C)=N4)=CC(C)=C3)=O	CHEMBL3685796	MRL-SYKi-NC
BNTGVINQADRYBE-UHFFFAOYSA-N	CN1CCN(C(C(C)(C2=CC=C(C(NC3=CN4C=C(C5=CC(C(C)(C)C)=CC(C(C)(C)C)=C5)C=CC4=N3)=O)C=C2)C)=O)CC1	CHEMBL4576555	T3-CLK-N
YGCZGTCXWBPTDC-GASCZTMLSA-N	C[C@H]1CN(C[C@@H](C)O1)C2=NC=NC(C3=NN(C4=C3C=C(C=C4)OC5(C)CC5)C)=C2	CHEMBL4560589	MLi-2-NC
YJJMPAOJOSVSDB-UHFFFAOYSA-N	CC1=C(C=CC=C1)C(NC2=NN(C3=CC=C(C=C23)C4C(C#N)=C(C)NC(C)=C4C#N)C)=O	CHEMBL4630642	BAY-974
AROOGPVJRFLMEV-UHFFFAOYSA-N	CC1=NC(C=C(N2CCN(CC2)C)C=N3)=C3C(C4CCN(C(C5=CC=C(OC(F)(F)F)C=C5N)=O)CC4)=N1	CHEMBL4455582	BAY-693
LQNZFNWBROGUOM-UHFFFAOYSA-N	CN1C=C(Cl)C2=C1N=CC=C2OC3=C(F)C=C(NC4=NC(N)=NC(Cl)=C4)C=C3F	CHEMBL4546802	BAY-4900
XNDYHEXTXJNCNG-UHFFFAOYSA-N	O=C1N(C2=CC=CC=C2N1CC(N)=O)C3=CC(C4=C(C=CC(Cl)=C4)F)=CN=C3C		Al11
HMPXSYOFBMBHDF-UHFFFAOYSA-N	FC(F)(F)C1=C(C=NN1C2=CC=CC=C2)C(NCC3=CC=C(C=C3)C(NCCCC4CCCCC4)=O)=O	CHEMBL4531775	SR321
WGMNFJAFXXXRLZ-GEVKEYJPSA-N	CS(N1CCCC(NC([C@@H](NC(C2=CC=C(C=C2)CNC(C3=CN=C4C=CC=CN34)=O)=O)CCC5CCCCC5)=O)C1)(=O)=O	CHEMBL4591082	SR-302
MPASHPJAIUOWCK-UHFFFAOYSA-N	N#CC1=CC(S(F)(F)(F)(F)F)=CC(C(NC2=C(C)C=C(C)C(N3C=CN(C3=C4)N=C4C5=CN=CC=C5)=C2)=O)=C1	CHEMBL3907057	BAY-826
HUOXIXBCBFNFKF-VOIUYBSRSA-N	OC([C@H](C(C)(C)C1)CC[C@]1(O)C2=NC=C(S2)C3=CC(NC4=CC=CC(C(F)(F)F)=N4)=C(C)C=C3)=O	CHEMBL4530401	MRL-SYKi
ATUUNJCZCOMUKD-OKILXGFUSA-N	[H][C@@]1(CN(C2=NC=NC(C3=NNC4=C3C=C(OC5(CC5)C)C=C4)=C2)C[C@@](C)(O1)[H])C	CHEMBL4098877	MLi-2
NRSGWEVTVGZDFC-UHFFFAOYSA-N	Cc1c[nH]c2c1c(ccn2)Oc1c(cc(cc1F)Nc1cc(nc(N)n1)[Cl])F	CHEMBL1971943	BAY-549
HXMGCTFLLWPVFM-GOSISDBHSA-N	C1Cc2cc(ccc2C(c2cc(ccc12)OC[C@@H](CO)O)=O)Nc1ccc(cc1F)F	CHEMBL2152944	L-Skepinone
JWZSSEWMVYKYKW-UHFFFAOYSA-N	C1Cc2cc(ccc2C(c2cc(ccc12)C(NCCN1CCOCC1)=O)=O)Nc1ccc(c(c1)NC(c1ccccc1)=O)F	CHEMBL2316207	FS-694
MAHFVAHPQSLLJF-IBGZPJMESA-N	CN1C([C@@H](N2CCC3=CN(N=C3C2=O)CC4=CC=CC=C4)COC5=C1C=CC=C5)=O	CHEMBL4088216	TP_030_1
KHVVJKLNKLQLJZ-SFHVURJKSA-N	CN1C([C@@H](N2CCC3=C(Br)N(CC4=CC=CC=C4)N=C3C2=O)COC5=C1C=CC=C5)=O	CHEMBL4549667	TP_030_2
DOWXJKCQWFHDRU-UHFFFAOYSA-N	C=CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(C(=O)c4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)c2c1	CHEMBL4758246	RL2841
AYRUNBYNKCLGFI-UHFFFAOYSA-N	O=C(NCCCN1CCCC1=O)C2=CN=C(N(CC)CC3=CC=C(Cl)C=C3)N=C2NC4CCCC4	CHEMBL4764640	NR187
HOYFKJXFPMNFPM-UHFFFAOYSA-N	O=C(NCCCN1CCOC1=O)C2=CN=C(NCC3=CC(Br)=CC=C3Br)N=C2NC4CCCC4	CHEMBL4762515	NR162
GJYVLTPTDBQQCY-UHFFFAOYSA-N	COC1=NN2N=CC(C3=NC(NC4=CC(C(F)(F)F)=CC(OC)=C4)=NC=C3)=C2C=C1	CHEMBL187139	SGC-CLK-1 (UNC-CAF-170 )
ZGBAPSHWPBXEKN-QFZRFWILSA-N	O=C(C1=C(N=N2)C=CC=C1)N2C[C@H]([C@H]3C(O)=O)CC[C@H]3C(C(C=C4)=CC=C4OCCC5CCOCC5)=O	CHEMBL4539943	BAY-694
FITQSJBSXMDHOS-UHFFFAOYSA-N	CN(Cc1ccccc1)Cc1csc2c1C(NC(C(NCc1cccc(c1)OC)=O)=N2)=O	CHEMBL3337895	T-26f
FOIUQQUDMFDDDC-UHFFFAOYSA-N	CN1C(C2=CC3=C(C=C2)NC=C3)=CC(C(NCC4=CC=C(C=C4)C(O)=O)=O)=N1	CHEMBL1939880	BI-4395
ZGBAPSHWPBXEKN-OPHFCASCSA-N	O=C(C1=C(N=N2)C=CC=C1)N2C[C@@H]([C@@H]3C(O)=O)CC[C@@H]3C(C(C=C4)=CC=C4OCCC5CCOCC5)=O	CHEMBL4585243	BAY-7598
CDQRIIUMNLMHRH-UHFFFAOYSA-N	COc1cccc(CNC(C2NC(c3c(COCc4ccc(cc4)C(O)=O)csc3N=2)=O)=O)c1	CHEMBL3337894	T-26c
MMJPVSDTLGFIQW-UHFFFAOYSA-N	CCOC(c1cc2cc(ccc2[nH]1)c1cc(C(NCc2ccc(cc2)C(O)=O)=O)nn1C)=O	CHEMBL1939876	BI-4394
IXWUILRSNIQHDM-QGZVFWFLSA-N	O=C(N(C)C)C1=C(O)C=C(C2=CC(C(N[C@@H]3CCC4=C3C=CC=C4)=O)=NO2)C=C1	CHEMBL4752253	PFI-6
CKEICVFLYGXFOP-UHFFFAOYSA-N	O=C(N(C)C)C1=C(O)C=C(C2=CC(C(N(C)C3CCCC3)=O)=NO2)C=C1	CHEMBL4762606	PFI-6N
RNBRMUYDOIRYOA-UHFFFAOYSA-N	FC(F)(F)C1=CC(N=C2C3=CN=CC=C3)=C(C=C1)N2C4CC4	CHEMBL3582461	MSD-CYP11B2 negative control
WHMXDBPHBVLYRC-OFVILXPXSA-N	O=C(C1=CC=C(OC(C)C)C(Cl)=C1)N[C@H](CNC(CN(C)C)=O)CC2=CC=C(C3=CN(C=CC=C4[C@H](C)O)C4=N3)C=C2	CHEMBL4303470	GSK923295
PGIVGIFOWOVINL-GOSISDBHSA-N	CC1=C(C(C)=O)[C@@H](c2ccc(C#N)nc2)NC(N1c1cccc(c1)C(F)(F)F)=O	CHEMBL3617968	BAY-678
HEUVRFNVTLGKMZ-AREMUKBSSA-N	CN1C=NC=C1[C@@](COC2=C(C3=CC=C(OC(F)(F)F)C=C3)C=C(C#N)C=C2)(C4=CC=C(C#N)C=C4)O	CHEMBL4526341	A-108
PGIVGIFOWOVINL-SFHVURJKSA-N	CC(=O)C1=C(C)N(C(=O)N[C@H]1c2ccc(nc2)C#N)c3cccc(c3)C(F)(F)F	CHEMBL4520674	BAY-677
YNFDIGJKJPNFFD-DLBZAZTESA-N	CCC(=O)N[C@@H]1CC[C@@H](C1)C(=O)N(C)c2ccc(cc2)c3oc4ccccc4n3	CHEMBL1834199	BI 99990
LMWVEVSLAFDIRE-QFIPXVFZSA-N	Cc1ccn(c2ccc(cc2OC)c2cn([C@H]3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)n1	CHEMBL4752561	GSM-NC
VAAPYECJHQQRAS-UHFFFAOYSA-N	CN(C)C(Cn1cc(cn1)c1nc(C2(CC2)c2ccc(cc2)c2cnc(N)nc2)no1)=O	CHEMBL4560241	BI-0153
TTWGDSSADVBNQY-LMGRWQENSA-N	CC(C)(OC(N1CCCC1CN[C@@H]2CC[C@](c3c(F)ccc(F)c3)(S(c4ccc(Cl)cc4)(=O)=O)CC2)=O)C		GSI-NC
BZXKWTWZOMZUEU-UHFFFAOYSA-N	C(c1ccc(c(c1)[Cl])Nc1ccc2c(c1)NC(N2)=O)#N	CHEMBL4063249	TP-021n
WEGLOYDTDILXDA-HNNXBMFYSA-N	CC1=NC(N[C@H](C2=CC(C3=CC=CC=C3CNC)=CS2)C)=C4C=C(OC)C(OC)=CC4=N1	CHEMBL4520788	BAY-294
HVYWAAXJQNGKRV-UHFFFAOYSA-N	CC(CC(N1CCC2=C(C(N(CC3=CC=CC=C3)C)=NC(C4=CC=C(Br)C=C4)=N2)C1)=O)C	CHEMBL4518342	THPP-1-NC
RDNHAVKDNYIJLE-UHFFFAOYSA-N	CC(OC1=NN(C2=NC=C(C3CC3)C=C2)C(C)=C1OC4=CC=C(F)C=C4)C	CHEMBL3590047	IPP/CNRS-A019
MIVWTBCJCNWAEJ-UHFFFAOYSA-N	C1COCCC1CNc1ccc(cc1[N+]([O-])=O)S(NC(c1ccc(cc1Oc1cc2cc[nH]c2nc1)N1CCN(CC1)Cc1ccc(cc1c1ccc(cc1)[Cl])C(F)(F)F)=O)(=O)=O	CHEMBL4551344	A-1210227
NVGROBHDOYRPAN-RCDICMHDSA-N	C[C@H](OC)C1=C(NC2=CC=C([C@@H](N(C(C3CCS(CC3)(=O)=O)=O)C)C(F)(F)F)C=C2)C=NC4=CC(Cl)=NN14	CHEMBL4584981	NVS-MALT1-C
NSXFCOAQTRXPAW-UHFFFAOYSA-N	CN1C2=C(C=CC=C2)N=C1C3=CSC(C4CCN(CC4)CC5=NC6N=CC=CC6N5)=N3	CHEMBL4545807	BAY-070
QGPXEIMWTKWHMH-DEOSSOPVSA-N	C[C@@](C1CC1)(c1ccc(cc1)c1cnc(N)nc1)c1nc(c2cnn(CC(N(C)C)=O)c2)on1	CHEMBL3417525	BI-665915
WDZVWDXOIGQJIO-UJKQEGAGSA-N	O=S([C@]1(C2=C(C=CC(F)=C2)F)CC[C@H](NS(C(F)(F)F)(=O)=O)CC1)(C3=CC=C(Cl)C=C3)=O	CHEMBL372199	MRK-560
JBHLOPKIPKTRSU-UHFFFAOYSA-N	COCCOC1=NC(C2=CC=C(Cl)N=C2)=NC3=C1CN(C(C4=C5C=CC=CN5C=N4)=O)CC3	CHEMBL2204538	THPP-1
JOCPQSJABURDDD-UHFFFAOYSA-N	N1(CC2=NC3=C(C=CC=N3)N2)CCC(c4scc(c(c5)oc6c5cccc6)n4)CC1	CHEMBL4798829	BAY-179
AAHNBILIYONQLX-QFIPXVFZSA-N	Cc1ncn(c2ccc(c3cn([C@@H]4C(N(c5cccc(F)c5CC4)CC(F)(F)F)=O)nn3)cc2OC)c1	CHEMBL3609749	GSM1
GPLGAQQQNWMVMM-MYAJQUOBSA-N	CCCCOCCOC1=C(SC(=N1)C2=CC(=C(C=C2)C(=O)O)F)C	CHEMBL191703	AC-261066
